price,price_per_sqft,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,house_age,years_since_renovation,lot_size_acres,clusters
1648000.0,357.4837310195228,4,3.5,4610,12500,2.0,2,3,11,21,21,0.2869605142332415,dark purple
518000.0,325.7861635220126,5,1.0,1590,5000,1.5,0,3,7,95,95,0.1147842056932966,light pink
485000.0,275.5681818181818,3,2.5,1760,3097,2.0,0,3,8,32,32,0.07109733700642791,purple
259500.0,195.11278195488725,3,2.0,1330,35060,1.0,0,3,7,35,35,0.8048668503213958,purple
354000.0,151.28205128205127,4,2.5,2340,5420,2.0,0,3,8,21,21,0.12442607897153352,purple
999950.0,267.3663101604278,3,2.25,3740,22464,2.0,0,5,8,58,58,0.515702479338843,light pink
464500.0,403.9130434782609,3,1.75,1150,10466,1.0,0,5,7,65,65,0.24026629935720845,purple
300000.0,171.42857142857142,3,2.5,1750,4200,2.0,0,3,7,19,19,0.09641873278236915,purple
1080000.0,277.63496143958866,3,2.75,3890,7216,2.0,1,3,8,57,14,0.16565656565656567,dark purple
309950.0,175.1129943502825,4,2.5,1770,6666,2.0,0,3,7,35,35,0.15303030303030302,purple
315000.0,271.55172413793105,3,1.0,1160,3700,1.5,0,3,7,115,115,0.08494031221303948,purple
499950.0,347.1875,3,1.0,1440,5580,1.5,0,3,7,116,116,0.128099173553719,purple
780000.0,300.0,4,2.0,2600,4800,1.0,2,3,8,71,71,0.11019283746556474,light pink
885000.0,335.22727272727275,3,3.25,2640,16090,1.0,2,4,8,48,48,0.3693755739210285,light pink
500000.0,495.0495049504951,2,1.0,1010,3885,1.5,0,4,7,118,34,0.08918732782369146,purple
329000.0,178.80434782608697,3,2.0,1840,6755,1.0,2,3,8,35,35,0.1550734618916437,purple
246000.0,143.02325581395348,4,1.75,1720,7455,1.0,0,4,7,61,61,0.17114325068870523,purple
405000.0,316.40625,3,1.5,1280,9600,1.0,0,4,7,64,64,0.22038567493112948,purple
349000.0,205.2941176470588,4,1.75,1700,7800,1.0,0,5,7,43,43,0.1790633608815427,purple
374950.0,189.3686868686869,4,2.5,1980,12062,2.0,0,3,8,32,32,0.2769054178145087,purple
306000.0,263.7931034482759,3,2.0,1160,7217,1.0,0,3,7,55,55,0.16567952249770432,purple
416000.0,210.1010101010101,4,1.75,1980,7840,1.0,0,4,7,63,63,0.17998163452708907,purple
560000.0,285.7142857142857,3,2.5,1960,12476,2.0,0,4,8,35,35,0.2864095500459137,light pink
260000.0,204.7244094488189,3,1.5,1270,20700,1.0,0,2,7,76,76,0.47520661157024796,purple
306500.0,148.7864077669903,3,2.25,2060,38377,1.0,0,4,8,46,46,0.8810146923783287,purple
299950.0,151.489898989899,3,1.75,1980,11274,1.0,0,4,7,56,56,0.2588154269972452,purple
265500.0,183.1034482758621,3,2.5,1450,8977,1.0,0,3,8,34,34,0.20608356290174473,purple
219000.0,182.5,3,1.5,1200,12000,1.0,0,3,7,38,38,0.27548209366391185,purple
365000.0,199.45355191256832,3,1.75,1830,17349,1.0,0,3,8,47,47,0.39827823691460057,purple
499000.0,238.755980861244,3,2.0,2090,42689,1.5,0,3,7,65,26,0.9800045913682277,purple
366000.0,242.3841059602649,3,1.75,1510,8301,1.0,0,3,7,57,57,0.190564738292011,purple
514950.0,393.0916030534351,3,2.25,1310,1264,3.0,0,3,8,10,10,0.02901744719926538,purple
875000.0,230.8707124010554,4,2.75,3790,10669,2.0,0,3,10,25,25,0.2449265381083563,light pink
831000.0,370.9821428571428,3,2.25,2240,8800,1.0,0,5,8,67,67,0.20202020202020202,light pink
689900.0,251.78832116788325,4,3.25,2740,7266,2.0,0,3,9,21,21,0.1668044077134986,light pink
315000.0,189.75903614457832,3,2.5,1660,10763,2.0,0,3,7,30,30,0.24708448117539025,purple
355000.0,144.3089430894309,0,0.0,2460,8049,2.0,0,3,8,34,34,0.18477961432506887,purple
336500.0,227.36486486486487,3,1.0,1480,7284,1.0,0,3,7,61,61,0.1672176308539945,purple
1100000.0,416.6666666666667,3,2.75,2640,4050,1.5,0,5,8,98,98,0.09297520661157024,dark purple
375000.0,197.3684210526316,6,2.0,1900,8057,1.0,0,4,7,65,65,0.18496326905417815,purple
289275.0,101.1451048951049,3,2.0,2860,24046,1.0,0,3,9,39,39,0.552020202020202,purple
455000.0,132.2674418604651,4,3.5,3440,6000,2.0,0,4,8,22,22,0.13774104683195593,purple
505000.0,307.9268292682927,3,1.75,1640,10695,1.0,2,3,8,49,49,0.24552341597796143,purple
450000.0,310.3448275862069,3,1.0,1450,3350,1.5,0,4,7,105,105,0.07690541781450873,purple
567500.0,246.7391304347826,3,2.5,2300,7398,2.0,0,3,8,23,23,0.16983471074380166,light pink
265000.0,181.5068493150685,3,1.5,1460,8505,1.0,0,4,7,69,69,0.1952479338842975,purple
340000.0,216.5605095541401,3,2.0,1570,14992,1.0,0,3,8,23,23,0.34416896235078054,purple
375000.0,243.5064935064935,3,2.0,1540,8885,1.5,0,5,6,85,85,0.20397153351698807,purple
920000.0,278.7878787878788,6,3.0,3300,4218,2.0,0,3,8,54,54,0.09683195592286502,light pink
850000.0,399.0610328638498,4,2.25,2130,11843,2.0,0,4,9,52,52,0.2718778696051423,light pink
202000.0,200.0,3,1.0,1010,9750,1.0,0,5,7,55,55,0.2238292011019284,purple
725000.0,299.58677685950414,4,3.0,2420,12000,1.0,0,3,9,40,40,0.27548209366391185,light pink
900000.0,232.5581395348837,3,3.25,3870,33980,2.0,0,3,10,33,33,0.7800734618916437,light pink
680200.0,347.0408163265306,2,1.5,1960,6000,1.0,0,3,8,73,73,0.13774104683195593,light pink
216500.0,185.04273504273505,3,1.0,1170,9000,1.0,0,4,6,106,106,0.2066115702479339,purple
325000.0,171.95767195767195,3,1.5,1890,7650,1.0,0,5,7,58,58,0.1756198347107438,purple
675000.0,300.0,3,2.5,2250,4134,2.0,0,3,9,20,20,0.09490358126721764,light pink
435000.0,580.0,2,0.75,750,16321,1.0,1,3,4,88,88,0.37467860422405874,purple
263500.0,163.66459627329192,3,1.75,1610,14000,1.0,0,4,7,47,47,0.3213957759412305,purple
550000.0,212.3552123552124,4,2.25,2590,36256,2.0,0,3,8,46,46,0.8323232323232324,light pink
875000.0,347.22222222222223,3,2.5,2520,3750,2.0,1,4,9,29,29,0.08608815426997245,light pink
246600.0,184.02985074626864,4,1.0,1340,8400,1.0,0,5,7,58,58,0.1928374655647383,purple
337000.0,230.8219178082192,3,2.25,1460,941,3.0,0,3,8,18,18,0.02160238751147842,purple
240000.0,173.91304347826087,3,1.75,1380,7500,1.0,0,3,7,36,36,0.1721763085399449,purple
490000.0,324.50331125827813,3,1.75,1510,11120,1.0,0,4,8,40,40,0.25528007346189163,purple
510000.0,203.18725099601596,5,2.5,2510,83231,1.0,0,4,7,49,49,1.9107208448117539,purple
305000.0,335.16483516483515,3,1.0,910,8008,1.0,0,3,7,53,53,0.18383838383838383,purple
350000.0,177.66497461928935,3,2.5,1970,3655,2.0,0,3,7,21,21,0.08390725436179981,purple
284200.0,184.54545454545453,3,1.75,1540,6632,1.0,0,3,7,65,65,0.1522497704315886,purple
357000.0,180.3030303030303,4,2.5,1980,9757,2.0,0,5,7,29,29,0.223989898989899,purple
854000.0,271.1111111111111,4,2.75,3150,38865,1.0,0,3,10,38,38,0.8922176308539945,light pink
1175000.0,250.0,4,2.5,4700,49658,2.0,0,3,10,25,25,1.1399908172635445,dark purple
1000000.0,434.7826086956522,3,2.25,2300,15952,1.0,0,4,8,61,61,0.3662075298438935,light pink
616500.0,327.9255319148936,4,2.25,1880,3000,2.0,0,3,8,115,47,0.06887052341597796,light pink
750000.0,284.09090909090907,4,2.75,2640,3750,2.0,0,5,7,113,113,0.08608815426997245,light pink
650000.0,166.66666666666666,6,4.5,3900,9100,2.0,0,3,8,45,45,0.20890725436179983,light pink
275000.0,102.99625468164794,4,2.25,2670,10050,1.0,0,4,8,62,62,0.23071625344352617,purple
540000.0,293.4782608695652,4,1.75,1840,4280,1.0,0,4,7,106,106,0.09825528007346189,light pink
225000.0,200.89285714285717,3,1.0,1120,10665,1.0,0,4,6,63,63,0.24483471074380164,purple
845000.0,284.5117845117845,4,2.5,2970,9072,2.0,0,3,10,33,33,0.20826446280991737,light pink
490000.0,347.5177304964539,3,2.25,1410,7740,1.0,0,5,6,101,101,0.17768595041322313,purple
753000.0,246.07843137254903,4,2.5,3060,8167,2.0,0,3,9,19,19,0.18748852157943066,light pink
475000.0,190.76305220883532,3,1.75,2490,7210,1.0,0,3,7,52,52,0.1655188246097337,purple
124000.0,147.61904761904762,1,0.75,840,7203,1.5,0,3,6,75,75,0.1653581267217631,purple
224000.0,266.6666666666667,1,0.75,840,7203,1.5,0,3,6,75,75,0.1653581267217631,purple
485000.0,429.2035398230088,2,1.0,1130,3800,1.0,0,4,7,108,108,0.08723599632690542,purple
230000.0,124.32432432432432,4,1.75,1850,6000,1.0,0,4,6,80,80,0.13774104683195593,purple
372000.0,159.656652360515,4,2.75,2330,14175,1.0,0,3,7,44,44,0.32541322314049587,purple
306000.0,162.7659574468085,4,2.5,1880,9426,2.0,0,4,7,34,34,0.21639118457300274,purple
905000.0,303.69127516778525,4,3.5,2980,3000,2.0,0,3,9,16,16,0.06887052341597796,light pink
440000.0,305.55555555555554,4,1.0,1440,6678,1.0,0,3,7,74,74,0.15330578512396695,purple
280000.0,171.77914110429447,3,1.75,1630,10001,1.0,0,4,7,47,47,0.22959136822773185,purple
435000.0,244.65691788526436,3,2.5,1778,147823,2.0,0,3,7,25,25,3.393549127640037,purple
425000.0,220.2072538860104,3,2.5,1930,4500,2.0,0,3,8,34,34,0.10330578512396695,purple
204950.0,181.3716814159292,2,0.75,1130,11429,1.0,0,3,7,68,68,0.26237373737373737,purple
670000.0,406.06060606060606,2,1.75,1650,7500,1.0,0,4,7,65,65,0.1721763085399449,light pink
475000.0,579.2682926829268,2,1.0,820,2723,1.0,0,3,7,103,103,0.06251147842056932,purple
352000.0,121.3793103448276,5,2.5,2900,6650,1.0,0,3,7,60,60,0.1526629935720845,purple
575000.0,246.78111587982832,4,1.75,2330,8800,1.0,2,4,7,63,63,0.20202020202020202,light pink
1730000.0,389.63963963963965,4,3.5,4440,20668,2.0,2,5,10,59,59,0.47447199265381085,dark purple
491000.0,295.7831325301205,3,2.0,1660,5070,2.0,3,3,8,74,34,0.11639118457300275,purple
750000.0,248.34437086092717,4,2.5,3020,7465,2.0,0,3,9,20,20,0.17137281910009183,light pink
830000.0,448.6486486486487,4,2.5,1850,50662,1.0,0,3,8,46,46,1.1630394857667585,light pink
1140000.0,191.2751677852349,6,3.75,5960,20197,2.0,4,3,10,19,19,0.4636593204775023,dark purple
137124.0,142.8375,3,1.0,960,27442,1.0,0,4,6,54,54,0.6299816345270891,purple
225000.0,195.65217391304347,4,1.0,1150,6000,1.5,0,3,6,117,117,0.13774104683195593,purple
732600.0,343.943661971831,4,2.5,2130,7300,1.0,0,4,7,61,61,0.16758494031221305,light pink
818000.0,332.520325203252,4,2.25,2460,8001,2.0,0,4,8,40,40,0.18367768595041323,light pink
431000.0,182.6271186440678,3,2.25,2360,14950,1.0,0,4,9,46,46,0.3432047750229568,purple
304000.0,230.3030303030303,2,2.25,1320,1034,3.0,0,3,7,28,28,0.023737373737373738,purple
650000.0,340.31413612565444,5,2.0,1910,4667,1.0,0,3,7,116,116,0.10713957759412304,light pink
450000.0,279.5031055900621,2,2.0,1610,6160,2.0,0,4,8,47,47,0.1414141414141414,purple
269000.0,167.08074534161491,4,1.0,1610,8401,1.0,0,3,7,66,66,0.19286042240587695,purple
875000.0,754.3103448275862,3,1.0,1160,10732,1.0,0,3,7,71,71,0.24637281910009182,light pink
890000.0,310.10452961672473,4,2.25,2870,8393,1.0,0,4,8,47,47,0.19267676767676767,light pink
565000.0,247.80701754385964,4,2.5,2280,9725,2.0,0,3,8,38,38,0.2232552800734619,light pink
448175.0,327.1350364963504,2,2.0,1370,1339,2.0,0,4,8,18,18,0.03073921028466483,purple
235000.0,159.8639455782313,0,0.0,1470,4800,2.0,0,3,7,28,28,0.11019283746556474,purple
680000.0,228.95622895622893,5,3.0,2970,6500,2.0,0,3,9,24,24,0.14921946740128558,light pink
629000.0,430.8219178082192,3,1.75,1460,12367,2.0,4,4,8,54,54,0.2839072543617998,light pink
494000.0,314.6496815286624,3,3.5,1570,1486,2.5,0,3,8,24,24,0.03411386593204775,purple
1100000.0,381.94444444444446,4,3.0,2880,5500,2.0,0,4,9,98,98,0.12626262626262627,dark purple
450000.0,236.8421052631579,5,2.5,1900,9460,1.0,0,3,7,55,55,0.21717171717171718,purple
330000.0,163.36633663366337,3,1.75,2020,11050,1.0,0,4,8,55,55,0.2536730945821855,purple
960000.0,308.68167202572346,4,2.5,3110,11397,2.0,3,4,10,40,40,0.26163911845730026,light pink
360000.0,150.6276150627615,4,2.5,2390,7056,2.0,0,3,9,34,34,0.16198347107438016,purple
378000.0,175.8139534883721,3,2.5,2150,11672,2.0,0,3,8,20,20,0.2679522497704316,purple
499950.0,373.0970149253731,3,1.75,1340,6250,1.0,0,4,7,83,83,0.14348025711662074,purple
450000.0,226.13065326633165,3,2.5,1990,12866,2.0,0,4,7,38,38,0.2953627180899908,purple
523500.0,327.1875,2,2.0,1600,5969,1.0,0,4,7,74,74,0.1370293847566575,light pink
600000.0,223.88059701492537,3,2.5,2680,43995,2.0,0,3,9,38,38,1.0099862258953167,light pink
290000.0,139.42307692307693,3,2.5,2080,4828,2.0,0,3,8,22,22,0.1108356290174472,purple
176000.0,131.34328358208955,3,3.25,1340,5434,2.0,0,3,7,38,38,0.12474747474747475,purple
885000.0,341.6988416988417,3,2.0,2590,3750,1.5,0,5,7,120,120,0.08608815426997245,light pink
483000.0,389.5161290322581,2,1.75,1240,3000,1.5,0,3,7,118,118,0.06887052341597796,purple
240000.0,183.206106870229,3,1.0,1310,7125,1.0,0,4,7,46,46,0.16356749311294766,purple
720000.0,284.5849802371541,4,2.25,2530,5200,1.0,1,4,8,67,67,0.11937557392102846,light pink
311000.0,174.7191011235955,4,2.5,1780,5822,2.0,0,3,7,23,23,0.13365472910927456,purple
332500.0,207.8125,3,2.0,1600,7995,1.0,0,3,7,74,40,0.18353994490358128,purple
164950.0,105.06369426751591,3,1.75,1570,15330,1.0,0,3,7,68,68,0.35192837465564736,purple
371000.0,236.30573248407643,3,1.75,1570,15330,1.0,0,3,7,68,68,0.35192837465564736,purple
264500.0,160.3030303030303,3,1.75,1650,16200,1.0,0,3,7,48,48,0.371900826446281,purple
1738000.0,595.2054794520548,4,2.25,2920,6513,2.0,0,4,9,87,87,0.14951790633608816,dark purple
503000.0,578.1609195402299,2,1.0,870,4280,1.0,2,4,6,103,103,0.09825528007346189,purple
738000.0,260.7773851590106,4,2.5,2830,5010,2.0,0,3,9,24,24,0.11501377410468319,light pink
393000.0,401.0204081632653,2,1.0,980,3350,1.0,0,4,7,99,99,0.07690541781450873,purple
280000.0,282.82828282828285,2,1.0,990,45528,1.0,0,4,7,32,32,1.0451790633608815,purple
260000.0,110.16949152542372,4,2.5,2360,9647,1.0,2,3,8,60,60,0.22146464646464648,purple
505000.0,505.0,2,1.0,1000,4640,1.0,2,3,7,109,109,0.10651974288337925,purple
241000.0,145.18072289156626,3,1.5,1660,8000,1.0,0,4,7,48,48,0.18365472910927455,purple
530000.0,348.6842105263158,3,1.75,1520,9605,1.0,0,3,7,49,49,0.22050045913682279,light pink
713000.0,604.2372881355932,1,1.0,1180,4000,1.5,2,4,8,114,114,0.09182736455463728,light pink
487000.0,275.1412429378531,3,1.75,1770,10125,2.0,0,3,7,80,46,0.23243801652892562,purple
128000.0,130.6122448979592,2,1.0,980,5393,1.0,0,3,6,55,55,0.12380624426078972,purple
210500.0,114.40217391304348,3,1.0,1840,10178,1.0,0,3,7,64,64,0.23365472910927457,purple
420000.0,232.0441988950276,3,2.5,1810,7210,1.0,0,5,7,56,56,0.1655188246097337,purple
679000.0,381.46067415730334,3,2.5,1780,4320,2.0,0,4,8,94,38,0.09917355371900827,light pink
784950.0,276.39084507042253,4,2.75,2840,4227,3.0,0,3,9,10,10,0.09703856749311295,light pink
352000.0,132.83018867924528,4,2.5,2650,6366,2.0,0,3,9,26,26,0.14614325068870523,purple
386000.0,303.93700787401576,3,1.5,1270,1318,2.0,0,3,7,20,20,0.030257116620752984,purple
335000.0,265.87301587301585,3,1.75,1260,17000,1.0,0,3,7,30,30,0.39026629935720847,purple
472500.0,270.0,3,2.0,1750,15500,1.0,0,3,7,42,42,0.3558310376492195,purple
599950.0,223.86194029850745,5,2.25,2680,13292,1.0,0,3,8,48,48,0.30514233241505967,light pink
963990.0,251.69451697127937,4,3.25,3830,6765,2.0,0,3,9,10,10,0.1553030303030303,light pink
735000.0,456.5217391304348,3,2.0,1610,3600,2.0,2,5,8,99,99,0.08264462809917356,light pink
858450.0,223.5546875,3,4.25,3840,9751,2.0,0,3,10,26,26,0.22385215794306704,light pink
665000.0,249.06367041198504,5,2.75,2670,4000,2.0,0,4,7,110,110,0.09182736455463728,light pink
290000.0,145.0,3,2.5,2000,7414,2.0,0,4,7,31,31,0.17020202020202022,purple
250000.0,290.69767441860466,2,1.0,860,4320,1.0,0,3,7,99,99,0.09917355371900827,purple
192500.0,135.56338028169014,3,1.75,1420,7205,1.0,0,3,7,38,38,0.16540404040404041,purple
350000.0,169.90291262135923,4,2.0,2060,13400,1.0,2,4,8,67,67,0.3076216712580349,purple
518000.0,185.663082437276,4,2.5,2790,9910,2.0,0,3,8,21,21,0.22750229568411387,light pink
563000.0,399.290780141844,4,1.0,1410,3376,1.5,0,5,7,113,113,0.07750229568411386,light pink
375000.0,154.95867768595042,4,3.0,2420,9566,2.0,0,3,7,21,21,0.21960514233241507,purple
400000.0,273.972602739726,3,2.5,1460,1319,3.0,0,3,8,22,22,0.030280073461891644,purple
240000.0,97.5609756097561,5,1.75,2460,16000,1.0,0,3,7,67,67,0.3673094582185491,purple
317500.0,317.5,2,1.0,1000,5120,1.0,0,3,6,122,122,0.11753902662993572,purple
1315000.0,297.5113122171946,5,4.0,4420,36342,2.0,0,5,10,42,42,0.834297520661157,dark purple
234000.0,188.70967741935485,3,1.0,1240,239144,1.0,0,3,6,103,32,5.4899908172635445,purple
645000.0,370.6896551724138,3,2.5,1740,13750,2.0,0,4,9,49,49,0.31565656565656564,light pink
649000.0,507.03125,2,1.0,1280,4840,1.0,0,3,7,116,116,0.1111111111111111,light pink
605000.0,240.0793650793651,4,2.5,2520,3980,2.0,0,3,8,20,20,0.0913682277318641,light pink
337900.0,225.26666666666668,3,3.5,1500,1471,3.0,0,3,7,25,25,0.03376951331496786,purple
535000.0,214.859437751004,3,2.75,2490,3600,2.0,0,3,8,118,118,0.08264462809917356,light pink
325000.0,212.4183006535948,4,1.0,1530,5684,1.0,0,3,7,67,67,0.1304866850321396,purple
429950.0,247.0977011494253,4,2.25,1740,10875,1.0,0,3,8,57,57,0.24965564738292012,purple
775000.0,218.3098591549296,3,2.5,3550,32807,2.0,0,3,9,35,35,0.7531450872359964,light pink
650000.0,507.8125,2,1.0,1280,6000,1.0,0,3,7,59,59,0.13774104683195593,light pink
1200000.0,517.2413793103449,4,2.25,2320,13114,2.0,0,5,8,57,57,0.3010560146923783,dark purple
275000.0,241.2280701754386,2,1.0,1140,10404,1.0,0,3,5,89,89,0.23884297520661157,purple
575000.0,146.31043256997455,4,3.5,3930,16970,2.0,0,3,9,27,27,0.38957759412304865,light pink
540000.0,227.8481012658228,3,2.5,2370,16455,1.0,0,5,7,65,65,0.3777548209366391,light pink
640000.0,273.5042735042735,3,1.75,2340,4206,1.0,0,5,7,107,107,0.0965564738292011,light pink
275000.0,221.7741935483871,3,1.5,1240,9125,1.0,0,4,7,57,57,0.2094811753902663,purple
672800.0,245.54744525547449,4,2.5,2740,10533,2.0,0,3,9,27,27,0.24180440771349862,light pink
495000.0,255.15463917525773,4,2.25,1940,9144,1.0,0,4,7,68,68,0.20991735537190082,purple
820000.0,277.96610169491527,3,2.5,2950,35108,1.5,0,3,10,29,29,0.8059687786960514,light pink
475000.0,239.8989898989899,4,2.75,1980,11443,1.0,0,5,7,72,72,0.26269513314967863,purple
1275000.0,447.3684210526316,4,2.0,2850,7861,1.0,4,4,10,54,54,0.18046372819100093,dark purple
380000.0,327.58620689655174,3,1.0,1160,9375,1.0,0,3,7,57,57,0.21522038567493113,purple
397500.0,186.6197183098592,3,2.0,2130,8225,1.0,0,4,8,37,37,0.1888200183654729,purple
352000.0,145.45454545454547,5,2.5,2420,8560,1.0,2,3,7,46,46,0.19651056014692378,purple
893880.0,316.97872340425533,6,2.5,2820,8600,1.0,0,5,8,57,57,0.19742883379247014,light pink
635000.0,171.15902964959568,5,3.25,3710,34200,2.0,0,3,8,38,38,0.7851239669421488,light pink
420000.0,237.28813559322035,3,2.25,1770,8165,2.0,0,3,7,47,47,0.18744260789715336,purple
503000.0,399.2063492063492,3,2.0,1260,2500,1.0,0,4,7,37,37,0.0573921028466483,purple
689000.0,295.7081545064378,2,1.75,2330,10143,1.0,2,4,7,71,71,0.23285123966942148,light pink
749500.0,301.00401606425703,4,2.75,2490,3840,1.5,0,4,7,102,102,0.0881542699724518,light pink
1150000.0,281.17359413202934,6,3.75,4090,49542,2.0,0,3,9,40,40,1.1373278236914601,dark purple
563500.0,201.25,4,2.5,2800,12831,2.0,0,3,8,23,23,0.2945592286501377,light pink
480000.0,196.72131147540983,4,3.0,2440,9664,2.0,0,3,8,43,43,0.22185491276400368,purple
374950.0,147.61811023622047,4,3.0,2540,8800,1.0,1,3,9,47,47,0.20202020202020202,purple
308950.0,193.09375,3,2.5,1600,6250,2.0,0,3,7,29,29,0.14348025711662074,purple
445000.0,166.044776119403,4,2.75,2680,16934,1.0,0,4,7,66,66,0.38875114784205694,purple
237200.0,194.4262295081967,3,1.5,1220,9000,1.0,0,4,7,56,56,0.2066115702479339,purple
453500.0,292.5806451612903,3,1.75,1550,7270,1.5,0,5,7,71,71,0.16689623507805326,purple
616500.0,296.3942307692308,3,2.0,2080,4549,1.0,0,5,7,70,70,0.10443067033976125,light pink
1250000.0,250.0,5,5.0,5000,32909,2.0,0,3,10,24,24,0.7554866850321396,dark purple
396000.0,628.5714285714286,1,1.0,630,5150,1.0,0,4,5,70,70,0.1182277318640955,purple
210000.0,196.26168224299064,3,1.0,1070,8179,1.0,0,3,6,75,75,0.1877640036730946,purple
539000.0,283.6842105263158,2,1.75,1900,5175,1.0,0,3,7,105,105,0.11880165289256199,light pink
605000.0,204.3918918918919,3,2.5,2960,18600,2.0,0,3,8,45,45,0.42699724517906334,light pink
437500.0,293.6241610738255,3,2.0,1490,4800,2.0,0,5,6,76,76,0.11019283746556474,purple
215000.0,143.33333333333334,3,1.5,1500,15000,1.0,0,3,7,72,72,0.3443526170798898,purple
440000.0,182.57261410788385,4,2.5,2410,4780,2.0,0,3,7,24,24,0.10973370064279155,purple
525000.0,262.5,3,1.0,2000,22500,1.0,0,3,7,85,85,0.5165289256198347,light pink
319900.0,280.6140350877193,3,1.5,1140,20383,1.0,0,3,7,39,39,0.4679292929292929,purple
335000.0,299.10714285714283,3,1.0,1120,9075,1.0,0,3,7,47,47,0.20833333333333334,purple
485000.0,167.24137931034485,3,2.25,2900,35273,2.0,0,3,9,38,38,0.8097566574839302,purple
359999.0,111.80093167701864,4,2.25,3220,7700,2.0,0,4,8,48,48,0.17676767676767677,purple
799000.0,319.6,5,2.75,2500,19783,1.0,3,4,8,65,65,0.45415518824609735,light pink
280000.0,173.91304347826087,3,2.25,1610,10454,1.0,0,3,7,47,47,0.23999081726354454,purple
1050000.0,466.6666666666667,4,2.75,2250,3433,1.5,0,3,8,97,11,0.07881083562901744,dark purple
290000.0,233.8709677419355,1,2.0,1240,4800,2.0,0,3,6,114,114,0.11019283746556474,purple
235000.0,141.56626506024097,2,2.25,1660,2748,2.0,0,3,7,29,29,0.06308539944903581,purple
495000.0,237.98076923076923,3,1.75,2080,3000,1.0,0,4,7,99,99,0.06887052341597796,purple
290000.0,154.25531914893617,3,2.25,1880,7488,2.0,0,3,8,44,44,0.171900826446281,purple
230000.0,219.04761904761904,4,1.5,1050,9516,1.0,0,4,7,55,55,0.2184573002754821,purple
234000.0,158.1081081081081,3,1.75,1480,8475,1.0,0,4,7,56,56,0.19455922865013775,purple
597400.0,246.8595041322314,4,2.5,2420,4500,2.0,0,3,7,23,23,0.10330578512396695,light pink
370000.0,168.9497716894977,4,2.5,2190,17600,1.0,0,4,7,58,58,0.40404040404040403,purple
755000.0,283.83458646616543,4,2.5,2660,10452,2.0,0,3,9,31,31,0.23994490358126722,light pink
342000.0,140.74074074074073,3,2.5,2430,5715,2.0,0,3,7,25,25,0.13119834710743802,purple
497000.0,645.4545454545455,2,1.0,770,3325,1.0,0,3,7,106,106,0.07633149678604224,purple
835000.0,272.87581699346407,3,1.0,3060,30166,1.0,0,5,8,65,65,0.6925160697887971,light pink
730000.0,250.0,4,2.75,2920,4500,2.0,0,3,9,25,25,0.10330578512396695,light pink
655000.0,478.1021897810219,3,1.0,1370,5250,1.0,0,3,7,85,85,0.12052341597796143,light pink
205000.0,109.62566844919786,3,2.5,1870,3118,2.0,0,3,8,31,31,0.07157943067033976,purple
632750.0,351.52777777777777,4,2.0,1800,4800,1.5,0,3,7,106,106,0.11019283746556474,light pink
330000.0,157.14285714285714,5,3.0,2100,7715,1.0,0,3,7,11,11,0.17711202938475665,purple
527500.0,208.49802371541503,5,2.25,2530,8250,2.0,0,4,7,63,63,0.1893939393939394,light pink
716500.0,217.7811550151976,4,2.5,3290,6465,2.0,0,3,9,22,22,0.1484159779614325,light pink
388500.0,205.55555555555557,4,2.5,1890,5395,2.0,0,3,7,18,18,0.12385215794306703,purple
530000.0,315.4761904761905,3,1.75,1680,7770,1.0,0,4,7,57,57,0.17837465564738292,light pink
419000.0,193.08755760368663,3,2.5,2170,4517,2.0,0,3,8,22,22,0.10369605142332415,purple
385000.0,320.8333333333333,3,1.75,1200,7360,1.0,0,4,7,46,46,0.1689623507805326,purple
655000.0,219.06354515050168,4,2.5,2990,5669,2.0,0,3,8,21,21,0.13014233241505968,light pink
1695000.0,449.6021220159152,4,2.75,3770,10900,2.0,2,5,9,100,100,0.2502295684113866,dark purple
279000.0,273.52941176470586,2,1.0,1020,47044,1.0,0,5,7,120,66,1.0799816345270892,purple
262000.0,154.11764705882354,3,1.5,1700,9579,1.0,0,4,7,62,62,0.21990358126721762,purple
533000.0,343.8709677419355,4,1.0,1550,4750,1.5,0,3,7,105,105,0.10904499540863177,light pink
640000.0,380.95238095238096,3,1.75,1680,8100,1.0,2,3,8,74,74,0.1859504132231405,light pink
285000.0,169.64285714285714,3,2.25,1680,35127,2.0,0,3,7,37,37,0.8064049586776859,purple
458400.0,240.0,4,2.5,1910,10300,1.0,0,3,8,103,56,0.236455463728191,purple
620000.0,196.2025316455696,5,3.25,3160,10587,1.0,0,5,7,64,64,0.24304407713498621,light pink
465000.0,230.1980198019802,3,1.5,2020,11358,1.0,0,4,6,68,68,0.26074380165289257,purple
690000.0,214.9532710280374,4,3.75,3210,7054,2.0,0,4,8,39,39,0.16193755739210286,light pink
462500.0,196.80851063829783,3,2.25,2350,51400,1.0,0,3,7,47,47,1.179981634527089,purple
369950.0,193.6910994764398,4,2.5,1910,10221,2.0,0,3,8,30,30,0.2346418732782369,purple
124500.0,148.21428571428572,2,1.0,840,6480,1.0,0,4,5,70,70,0.1487603305785124,purple
950000.0,362.5954198473282,4,2.25,2620,10920,1.0,0,3,9,59,59,0.25068870523415976,light pink
418000.0,342.62295081967216,4,1.5,1220,10580,1.0,0,3,7,59,59,0.2428833792470156,purple
